food_code,name,category,sub_category,top_category_raw,calories,protein,carbohydrate,fat,dietary_fiber,vitamin_a,vitamin_b1,vitamin_b2,vitamin_c,vitamin_e,sodium,potassium,calcium,iron,zinc,gross_net_ratio,is_hard_to_weigh,scraped_at
062111,晚桃 (黄),水果,核果类,水果类及其制品,41.0,,,9.6,1.0,2.0,0.01,,11.0,0.21,0.5,168.0,6.0,,,0.75,True,2026-05-04T08:32:40Z
062201,李子,水果,核果类,水果类及其制品,38.0,,0.9,8.7,0.0,150.0,0.02,,5.0,0.74,,144.0,8.0,0.14,0.23,0.91,True,2026-05-04T08:32:40Z
062202,李子杏,水果,核果类,水果类及其制品,37.0,,1.1,8.6,0.0,80.0,0.01,,16.0,,,103.0,3.0,0.23,0.09,0.92,True,2026-05-04T08:32:40Z
062204,杏,水果,核果类,水果类及其制品,38.0,,1.3,9.1,0.0,450.0,0.03,,4.0,0.95,,226.0,14.0,0.2,0.2,0.91,True,2026-05-04T08:32:40Z
062205,杏 (罐头),水果,核果类,水果类及其制品,40.0,,1.4,9.7,0.0,430.0,,,0.0,1.32,22.3,26.0,6.0,0.35,4.13,1.0,False,2026-05-04T08:32:40Z
062206,杏干,水果,核果类,水果类及其制品,338.0,,4.4,83.2,0.0,610.0,0.01,,0.0,,,783.0,147.0,3.8,3.33,0.25,True,2026-05-04T08:32:40Z
062302,枣(干),水果,核果类,水果类及其制品,276.0,,6.2,67.8,0.0,10.0,0.16,,14.0,3.04,,524.0,64.0,0.65,1.02,0.8,True,2026-05-04T08:32:40Z
062303,枣(干，大),水果,核果类,水果类及其制品,317.0,2.1,9.5,,0.0,,0.15,,7.0,,,185.0,54.0,0.45,1.54,0.88,True,2026-05-04T08:32:40Z
062304,枣(金丝小枣),水果,核果类,水果类及其制品,308.0,,7.0,76.7,0.0,,0.5,,,1.31,,65.0,23.0,0.23,1.0,0.81,True,2026-05-04T08:32:40Z
062301,枣(鲜),水果,核果类,水果类及其制品,125.0,,1.9,30.5,0.0,240.0,0.09,,243.0,0.78,,375.0,22.0,1.52,0.8,0.87,True,2026-05-04T08:32:40Z
062107,桃(久保桃),水果,核果类,水果类及其制品,42.0,0.6,10.0,0.1,0.6,,0.04,0.04,8.0,1.15,2.0,100.0,10.0,0.4,0.14,0.94,True,2026-05-04T08:32:40Z
062101x,桃(代表值),水果,核果类,水果类及其制品,42.0,0.6,10.1,0.1,1.0,2.0,0.01,0.02,10.0,0.71,1.7,127.0,6.0,0.14,0.47,0.89,True,2026-05-04T08:32:40Z
062116,桃(糖水罐头),水果,核果类,水果类及其制品,60.0,,,14.5,0.0,,0.04,,0.0,0.75,2.7,63.0,3.0,0.25,,1.0,False,2026-05-04T08:32:40Z
062105,桃(黄桃),水果,核果类,水果类及其制品,56.0,0.5,14.0,0.1,1.2,8.0,0.0,0.01,9.0,0.92,,,,,,0.93,True,2026-05-04T08:32:40Z
062203,梅(青梅),水果,核果类,水果类及其制品,34.0,,1.0,6.2,0.0,,,,,,,,11.0,,,0.93,True,2026-05-04T08:32:40Z
062902,樱桃,水果,核果类,水果类及其制品,46.0,1.1,10.2,0.2,0.3,18.0,0.02,0.02,10.0,2.22,8.0,232.0,11.0,0.4,0.23,0.8,True,2026-05-04T08:32:40Z
062903,樱桃 (野，白刺),水果,核果类,水果类及其制品,304.0,11.4,59.8,3.9,7.9,,0.12,0.22,,,98.5,100.0,59.0,11.4,0.31,0.23,True,2026-05-04T08:32:40Z
062102,白粉桃,水果,核果类,水果类及其制品,26.0,1.3,5.5,0.1,0.9,,0.01,0.04,9.0,,,,7.0,,,0.93,True,2026-05-04T08:32:40Z
062109,蒲桃,水果,核果类,水果类及其制品,39.0,0.5,10.2,0.2,2.8,,0.0,0.02,25.0,0.7,1.0,109.0,4.0,0.3,0.17,0.69,True,2026-05-04T08:32:40Z
062310,蜜枣(椰枣),水果,核果类,水果类及其制品,333.0,,5.8,84.4,0.0,30.0,0.1,,55.0,0.3,19.0,25.1,59.0,0.25,1.0,1.0,False,2026-05-04T08:32:40Z
062115,蜜桃,水果,核果类,水果类及其制品,46.0,0.6,11.0,0.1,0.6,1.0,0.01,0.02,4.0,1.0,1.7,77.0,4.0,0.2,0.15,0.88,True,2026-05-04T08:32:40Z
062208,西梅,水果,核果类,水果类及其制品,42.0,,0.7,10.3,0.0,8.0,0.01,,1.4,0.18,,155.0,11.0,0.04,0.11,0.76,True,2026-05-04T08:32:40Z
062309,酒枣,水果,核果类,水果类及其制品,148.0,1.6,1.4,,0.0,,0.04,,0.0,,,444.0,75.0,0.43,1.15,0.91,True,2026-05-04T08:32:40Z
062901,酸枣,水果,核果类,水果类及其制品,300.0,3.5,73.3,1.5,10.6,,0.01,0.02,900.0,,3.8,84.0,435.0,6.6,0.68,0.52,True,2026-05-04T08:32:40Z
062106,金红桃,水果,核果类,水果类及其制品,28.0,0.7,6.6,0.1,1.0,,,0.03,9.0,,,,,,,0.88,True,2026-05-04T08:32:40Z
062103,高山白桃,水果,核果类,水果类及其制品,42.0,0.7,10.1,0.2,1.3,2.0,0.04,0.01,10.0,1.05,0.7,169.0,7.0,0.8,0.13,0.69,True,2026-05-04T08:32:40Z
062308,黑枣 (有核),水果,核果类,水果类及其制品,246.0,,9.2,61.4,0.0,,0.09,,6.0,1.24,,,42.0,1.71,0.23,0.59,True,2026-05-04T08:32:40Z
062307,黑枣(无核)(乌枣),水果,核果类,水果类及其制品,234.0,1.7,2.6,,0.0,40.0,0.0,,0.0,1.88,,478.0,108.0,0.44,0.53,0.98,True,2026-05-04T08:32:40Z
063909,中华猕猴桃(毛叶猕猴桃),水果,浆果类,水果类及其制品,61.0,0.8,14.5,0.6,2.6,11.0,0.05,0.02,62.0,2.43,10.0,144.0,27.0,1.2,0.57,0.83,True,2026-05-04T08:32:40Z
063908,无花果,水果,浆果类,水果类及其制品,65.0,1.5,16.0,0.1,3.0,3.0,0.03,0.02,2.0,1.82,5.5,212.0,67.0,0.1,1.42,1.0,False,2026-05-04T08:32:40Z
063912,无花果 (干),水果,浆果类,水果类及其制品,361.0,3.6,77.8,4.3,,1.0,0.13,0.07,5.2,,10.0,898.0,363.0,4.5,0.8,1.0,False,2026-05-04T08:32:40Z
063301,柿,水果,浆果类,水果类及其制品,74.0,0.4,18.5,0.1,1.4,10.0,0.02,0.02,30.0,1.12,,151.0,9.0,0.08,0.24,0.87,True,2026-05-04T08:32:40Z
063304,柿饼,水果,浆果类,水果类及其制品,255.0,1.8,62.8,0.2,2.6,24.0,0.01,0.0,0.0,0.63,21.0,6.4,54.0,0.23,0.83,0.97,True,2026-05-04T08:32:40Z
063901x,桑葚(代表值),水果,浆果类,水果类及其制品,57.0,1.7,13.8,0.4,4.1,3.0,0.02,0.06,,9.87,,,37.0,0.26,5.65,1.0,False,2026-05-04T08:32:40Z
063904,桑葚(干),水果,浆果类,水果类及其制品,298.0,21.1,54.2,6.1,29.3,,0.35,0.61,7.0,32.68,28.1,159.0,622.0,,6.15,1.0,False,2026-05-04T08:32:40Z
063902,桑葚(白),水果,浆果类,水果类及其制品,60.0,1.8,14.9,0.3,4.9,3.0,0.02,0.06,,6.95,2.0,33.0,43.0,0.27,4.8,1.0,False,2026-05-04T08:32:40Z
063903,桑葚(红),水果,浆果类,水果类及其制品,55.0,1.6,,,3.3,2.0,0.0,0.05,,12.78,1.9,32.0,30.0,0.3,0.25,1.0,False,2026-05-04T08:32:40Z
063907,沙棘,水果,浆果类,水果类及其制品,120.0,0.9,25.5,1.8,0.8,320.0,0.05,0.21,204.0,0.01,28.0,359.0,104.0,8.8,1.16,0.87,True,2026-05-04T08:32:40Z
063202,石榴 (红粉皮),水果,浆果类,水果类及其制品,74.0,1.3,19.4,0.1,4.9,,0.05,0.03,13.0,3.72,,218.0,16.0,0.19,,0.57,True,2026-05-04T08:32:40Z
063204,石榴 (青皮),水果,浆果类,水果类及其制品,71.0,1.2,18.5,0.2,4.9,,0.05,0.03,8.0,4.53,,243.0,6.0,0.18,,0.55,True,2026-05-04T08:32:40Z
063201x,石榴(代表值),水果,浆果类,水果类及其制品,72.0,1.3,18.5,0.2,4.9,,0.05,0.03,8.0,3.72,,231.0,6.0,0.19,,0.57,True,2026-05-04T08:32:40Z
063203,石榴(玛瑙),水果,浆果类,水果类及其制品,72.0,1.6,18.4,0.2,4.7,,0.05,0.03,5.0,2.28,,,6.0,0.2,,0.6,True,2026-05-04T08:32:40Z
063303,磨盘柿,水果,浆果类,水果类及其制品,79.0,0.7,19.6,0.1,1.5,8.0,0.01,,10.0,1.33,,135.0,5.0,0.2,0.31,0.98,True,2026-05-04T08:32:40Z
063106,紫葡萄,水果,浆果类,水果类及其制品,45.0,0.7,10.3,0.3,1.0,5.0,0.03,0.01,3.0,,,151.0,10.0,0.33,0.07,0.88,True,2026-05-04T08:32:40Z
063911,红提子葡萄,水果,浆果类,水果类及其制品,54.0,0.4,13.1,0.2,0.0,1.0,0.02,0.01,0.0,0.34,,186.0,2.0,0.06,0.08,0.86,True,2026-05-04T08:32:40Z
063102,红玫瑰葡萄,水果,浆果类,水果类及其制品,42.0,0.4,10.7,0.2,2.2,,0.03,0.02,5.0,1.66,8.0,1.5,17.0,0.17,0.0,0.96,True,2026-05-04T08:32:40Z
063910,草莓(洋莓，凤阳草莓),水果,浆果类,水果类及其制品,32.0,1.0,7.1,0.2,1.1,3.0,0.02,0.03,47.0,0.71,4.2,131.0,18.0,1.8,0.14,0.97,True,2026-05-04T08:32:40Z
063302,荷柿,水果,浆果类,水果类及其制品,65.0,0.6,17.1,0.2,3.8,34.0,0.03,0.04,11.0,2.95,,109.0,9.0,0.18,0.12,0.98,True,2026-05-04T08:32:40Z
063103,葡萄 (巨峰),水果,浆果类,水果类及其制品,51.0,0.4,12.0,0.2,0.4,3.0,0.03,0.01,4.0,0.34,2.0,128.0,7.0,0.14,0.5,0.84,True,2026-05-04T08:32:40Z
063105,葡萄 (玫瑰香),水果,浆果类,水果类及其制品,52.0,0.4,12.1,0.4,1.0,2.0,0.02,0.02,4.0,0.86,2.4,126.0,8.0,0.03,0.11,0.86,True,2026-05-04T08:32:40Z
063101x,葡萄(代表值),水果,浆果类,水果类及其制品,45.0,0.4,10.3,0.3,1.0,3.0,0.03,0.02,4.0,0.86,1.9,127.0,9.0,,0.11,0.86,True,2026-05-04T08:32:40Z
063104,葡萄(马奶子),水果,浆果类,水果类及其制品,41.0,0.5,9.1,0.4,0.4,4.0,0.0,0.03,,,,,,,,0.84,True,2026-05-04T08:32:40Z
063107,葡萄干,水果,浆果类,水果类及其制品,344.0,2.5,83.4,0.4,1.6,,0.09,,5.0,,45.0,,52.0,0.18,2.74,1.0,False,2026-05-04T08:32:40Z
063905,醋栗(灯笼果),水果,浆果类,水果类及其制品,46.0,0.9,10.2,0.6,1.9,,0.04,0.03,28.0,,,198.0,25.0,0.3,0.12,1.0,False,2026-05-04T08:32:40Z
063906,黑醋栗(黑加仑),水果,浆果类,水果类及其制品,66.0,1.4,15.4,0.4,2.4,,0.05,0.05,181.0,,2.0,322.0,55.0,1.5,0.27,1.0,False,2026-05-04T08:32:40Z
065013,人参果,水果,热带亚热带水果,水果类及其制品,86.0,0.6,21.2,0.7,3.5,4.0,0.0,0.25,12.0,,,100.0,13.0,0.09,1.86,0.88,True,2026-05-04T08:32:40Z
065020,余柑子(油柑子),水果,热带亚热带水果,水果类及其制品,45.0,0.3,12.4,0.1,3.4,4.0,,0.01,62.0,,,15.0,6.0,0.1,1.13,0.8,True,2026-05-04T08:32:40Z
065004,刺梨(茨梨，木梨子),水果,热带亚热带水果,水果类及其制品,63.0,0.7,16.9,0.1,4.1,242.0,0.05,0.03,2585.0,,,,68.0,,,1.0,False,2026-05-04T08:32:40Z
065030,山竹,水果,热带亚热带水果,水果类及其制品,72.0,0.4,18.0,0.2,0.4,0.0,0.08,0.02,1.2,0.36,,48.0,11.0,0.06,0.54,0.25,True,2026-05-04T08:32:40Z
065012,木瓜(番木瓜),水果,热带亚热带水果,水果类及其制品,29.0,0.4,7.0,0.1,0.8,73.0,0.01,0.02,43.0,0.3,28.0,18.0,17.0,0.25,1.8,0.86,True,2026-05-04T08:32:40Z
065027,木瓜(番木瓜),水果,热带亚热带水果,水果类及其制品,30.0,0.6,7.2,0.0,0.5,,0.01,0.02,31.0,0.0,,182.0,22.0,0.12,0.37,0.89,True,2026-05-04T08:32:40Z
065016,杨桃,水果,热带亚热带水果,水果类及其制品,31.0,0.6,7.4,0.2,1.2,2.0,0.02,0.03,7.0,,,128.0,4.0,0.39,0.83,0.88,True,2026-05-04T08:32:40Z
065015,杨梅(树梅，山杨梅),水果,热带亚热带水果,水果类及其制品,30.0,0.8,6.7,0.2,1.0,3.0,0.01,0.05,9.0,0.81,,149.0,14.0,0.14,0.31,0.82,True,2026-05-04T08:32:40Z
065018,枇杷,水果,热带亚热带水果,水果类及其制品,41.0,0.8,9.3,0.2,0.8,,0.01,0.03,8.0,0.24,,122.0,17.0,0.21,0.72,0.62,True,2026-05-04T08:32:40Z
065006,桂圆,水果,热带亚热带水果,水果类及其制品,71.0,1.2,16.6,0.1,0.4,2.0,0.01,0.14,43.0,,,248.0,6.0,0.4,0.83,0.5,True,2026-05-04T08:32:40Z
065021,桂圆 (干),水果,热带亚热带水果,水果类及其制品,319.0,5.6,76.2,0.2,,,0.01,0.58,,,,891.0,8.0,0.61,0.19,0.34,True,2026-05-04T08:32:40Z
065007,桂圆(干),水果,热带亚热带水果,水果类及其制品,277.0,5.0,64.8,0.2,2.0,,,0.39,12.0,,,,38.0,0.55,12.4,0.37,True,2026-05-04T08:32:40Z
065008,桂圆肉,水果,热带亚热带水果,水果类及其制品,317.0,4.6,73.5,1.0,2.0,,0.04,1.03,27.0,,,129.0,,0.65,3.28,1.0,False,2026-05-04T08:32:40Z
065017,椰子,水果,热带亚热带水果,水果类及其制品,241.0,4.0,31.3,12.1,4.7,,0.01,0.01,6.0,,,475.0,2.0,0.92,,0.33,True,2026-05-04T08:32:40Z
065025,榴莲,水果,热带亚热带水果,水果类及其制品,150.0,2.6,28.3,3.3,1.7,2.0,0.2,0.13,2.8,2.28,,261.0,4.0,0.16,3.26,0.37,True,2026-05-04T08:32:40Z
065019,橄榄(白榄),水果,热带亚热带水果,水果类及其制品,57.0,0.8,15.1,0.2,4.0,11.0,0.01,0.01,3.0,,,23.0,49.0,0.25,0.35,0.8,True,2026-05-04T08:32:40Z
065023,火龙果(仙蜜果、红龙果),水果,热带亚热带水果,水果类及其制品,55.0,1.1,13.3,0.2,1.6,0.0,0.03,0.02,3.0,0.14,,20.0,7.0,0.29,0.03,0.69,True,2026-05-04T08:32:40Z
065005,番石榴(鸡矢果，番桃),水果,热带亚热带水果,水果类及其制品,53.0,1.1,14.2,0.4,5.9,,0.02,0.05,68.0,,3.3,235.0,13.0,0.21,1.62,0.97,True,2026-05-04T08:32:40Z
065022,红毛丹,水果,热带亚热带水果,水果类及其制品,82.0,1.0,,,0.5,0.0,0.01,0.04,35.0,0.0,2.3,13.0,11.0,0.24,0.11,0.79,True,2026-05-04T08:32:40Z
065026,芒果 (大头),水果,热带亚热带水果,水果类及其制品,52.0,0.5,12.9,0.1,1.1,173.0,0.03,0.01,14.0,,,153.0,7.0,0.14,0.25,0.68,True,2026-05-04T08:32:40Z
065011,芒果(抹猛果，望果),水果,热带亚热带水果,水果类及其制品,35.0,0.6,8.3,0.2,1.3,75.0,0.01,0.04,23.0,1.21,,138.0,,0.09,1.44,0.6,True,2026-05-04T08:32:40Z
065001,芭蕉(甘蕉，板蕉，牙蕉),水果,热带亚热带水果,水果类及其制品,115.0,1.2,28.9,0.1,3.1,,0.02,0.02,,,1.3,330.0,6.0,0.3,0.16,0.68,True,2026-05-04T08:32:40Z
065010,荔枝,水果,热带亚热带水果,水果类及其制品,71.0,0.9,16.6,0.2,0.5,1.0,0.1,0.04,41.0,,,151.0,2.0,0.17,0.14,0.73,True,2026-05-04T08:32:40Z
065024,荔枝 (干),水果,热带亚热带水果,水果类及其制品,328.0,4.5,77.4,1.2,,,0.0,0.32,,,,,12.0,0.01,,0.56,True,2026-05-04T08:32:40Z
065002,菠萝(凤梨，地菠萝),水果,热带亚热带水果,水果类及其制品,44.0,0.5,10.8,0.1,1.3,2.0,0.04,0.02,18.0,,,113.0,12.0,0.14,0.24,0.68,True,2026-05-04T08:32:40Z
065003,菠萝蜜(木菠萝),水果,热带亚热带水果,水果类及其制品,105.0,0.2,25.7,0.3,0.8,2.0,0.06,0.05,9.0,0.52,11.4,330.0,9.0,0.12,4.17,0.43,True,2026-05-04T08:32:40Z
065029,蒲桃(香果、水石榴),水果,热带亚热带水果,水果类及其制品,41.0,0.6,10.1,0.0,1.1,1.0,0.24,0.1,3.1,0.19,24.0,10.0,121.0,1.52,,0.69,True,2026-05-04T08:32:40Z
065028,酸木瓜,水果,热带亚热带水果,水果类及其制品,41.0,0.3,11.1,0.2,3.0,0.0,0.02,0.01,106.0,,,260.0,20.0,0.55,0.2,0.79,True,2026-05-04T08:32:40Z
065032,香蕉 (红皮),水果,热带亚热带水果,水果类及其制品,81.0,1.1,19.7,0.2,,3.0,0.01,0.02,5.7,0.19,34.0,3.1,9.0,0.07,0.06,0.67,True,2026-05-04T08:32:40Z
065033,香蕉(甘蕉),水果,热带亚热带水果,水果类及其制品,93.0,1.4,22.0,0.2,1.2,5.0,0.02,0.04,8.0,0.24,,256.0,7.0,0.18,0.87,0.59,True,2026-05-04T08:32:40Z
065031,香蕉(红皮),水果,热带亚热带水果,水果类及其制品,86.0,1.1,20.8,0.2,,3.0,0.02,0.02,4.9,0.2,,,9.0,0.04,0.07,0.7,True,2026-05-04T08:32:40Z
065009,黄皮果,水果,热带亚热带水果,水果类及其制品,39.0,1.6,9.9,0.2,4.3,,0.13,0.06,35.0,,,226.0,0.0,0.32,0.64,0.59,True,2026-05-04T08:32:40Z
066103,哈密瓜,水果,瓜果类,水果类及其制品,34.0,0.5,7.9,0.1,0.2,77.0,,0.01,12.0,,26.7,190.0,4.0,0.0,0.13,0.71,True,2026-05-04T08:32:40Z
066205,子瓜,水果,瓜果类,水果类及其制品,5.0,0.2,0.6,0.3,0.5,,,0.03,10.0,,,,,,,0.46,True,2026-05-04T08:32:40Z
066206,小西瓜(地雷瓜),水果,瓜果类,水果类及其制品,30.0,0.8,6.7,0.1,,5.0,0.02,0.02,2.0,0.0,9.0,4.8,,0.08,0.11,0.62,True,2026-05-04T08:32:40Z
066106,灵蜜瓜,水果,瓜果类,水果类及其制品,4.0,0.5,0.4,0.1,0.4,,0.0,0.04,0.0,,5.2,62.0,12.0,0.5,0.0,0.71,True,2026-05-04T08:32:40Z
066108,甜瓜(香瓜),水果,瓜果类,水果类及其制品,26.0,0.4,6.2,0.1,0.4,3.0,0.02,0.03,15.0,0.47,8.8,139.0,14.0,0.7,0.09,0.78,True,2026-05-04T08:32:40Z
066102,白兰瓜,水果,瓜果类,水果类及其制品,23.0,0.6,5.3,0.1,0.8,3.0,0.02,0.03,14.0,,,,24.0,0.9,,0.55,True,2026-05-04T08:32:40Z
066101,白金瓜,水果,瓜果类,水果类及其制品,25.0,0.4,6.2,,0.5,8.0,0.05,0.08,17.0,,1.6,182.0,12.0,0.4,0.26,0.7,True,2026-05-04T08:32:40Z
066202,西瓜 (京欣一号),水果,瓜果类,水果类及其制品,34.0,0.5,8.1,0.0,0.2,7.0,0.02,0.04,7.0,0.03,4.2,79.0,10.0,0.5,0.1,0.59,True,2026-05-04T08:32:40Z
066203,西瓜 (郑州三号),水果,瓜果类,水果类及其制品,26.0,0.6,5.7,0.1,0.2,18.0,0.02,0.04,4.0,0.13,10.0,2.4,4.0,0.07,0.1,0.59,True,2026-05-04T08:32:40Z
066201x,西瓜(代表值),水果,瓜果类,水果类及其制品,31.0,0.5,6.8,0.3,0.2,14.0,0.02,0.04,5.7,0.11,3.3,97.0,7.0,0.4,0.09,0.59,True,2026-05-04T08:32:40Z
066204,西瓜(忠于6号，黑皮),水果,瓜果类,水果类及其制品,32.0,0.5,6.5,0.5,0.1,19.0,0.01,0.03,6.0,0.16,22.0,,,,,0.64,True,2026-05-04T08:32:40Z
066105,金塔寺瓜,水果,瓜果类,水果类及其制品,10.0,0.6,2.0,0.1,0.7,,0.0,0.03,18.0,,,,,,,0.81,True,2026-05-04T08:32:40Z
066107,麻醉瓜,水果,瓜果类,水果类及其制品,17.0,0.7,3.6,0.1,0.4,,0.0,0.03,17.0,,,,,,,0.66,True,2026-05-04T08:32:40Z
066104,黄河蜜瓜,水果,瓜果类,水果类及其制品,11.0,0.4,4.0,0.0,3.2,15.0,0.02,0.01,15.0,,,,,,,0.56,True,2026-05-04T08:32:40Z
191001,牛油 (板油),油脂,动物油脂,动物油脂类,835.0,0.0,1.8,92.0,0.0,54.0,,,,,9.4,3.0,9.0,3.0,,1.0,False,2026-05-04T08:32:40Z
191002,牛油 (炼),油脂,动物油脂,动物油脂类,898.0,0.0,0.1,99.7,0.0,89.0,,0.03,,4.6,,,,,,1.0,False,2026-05-04T08:32:40Z
191006,猪油 (板油),油脂,动物油脂,动物油脂类,827.0,0.0,7.2,88.7,0.0,89.0,,,,21.83,138.5,14.0,0.0,1.0,2.1,1.0,False,2026-05-04T08:32:40Z
191007,猪油 (炼),油脂,动物油脂,动物油脂类,897.0,0.0,0.2,99.6,0.0,27.0,0.02,0.03,0.0,5.21,,,,,,1.0,False,2026-05-04T08:32:40Z
191004,羊油 (板油),油脂,动物油脂,动物油脂类,824.0,0.0,8.0,88.0,0.0,33.0,,,,1.08,13.2,12.0,0.0,1.0,1.0,1.0,False,2026-05-04T08:32:40Z
191005,羊油 (炼),油脂,动物油脂,动物油脂类,895.0,0.0,0.9,99.0,0.0,,,,,,,,,,,1.0,False,2026-05-04T08:32:40Z
191003,鸭油 (炼),油脂,动物油脂,动物油脂类,897.0,0.0,0.0,99.7,0.0,71.0,,,,,,,,,,1.0,False,2026-05-04T08:32:40Z
099003,乳鸽,肉类,其他,禽肉类及其制品,352.0,11.3,0.0,34.1,0.0,46.0,0.08,0.36,0.0,0.84,653.8,163.0,866.0,2.0,2.4,0.56,True,2026-05-04T08:32:40Z
099004,乳鸽 (红烧),肉类,其他,禽肉类及其制品,255.0,16.9,0.0,20.8,0.0,,0.04,0.36,,,1809.8,385.0,1614.0,8.8,6.33,0.82,True,2026-05-04T08:32:40Z
089004,兔肉,肉类,其他,畜肉类及其制品,102.0,19.7,0.9,2.2,0.0,26.0,0.11,0.1,0.0,0.42,45.1,284.0,12.0,2.0,1.3,1.0,False,2026-05-04T08:32:40Z
089005,兔肉 (野),肉类,其他,畜肉类及其制品,84.0,16.6,0.0,2.0,0.0,,0.21,,0.0,,88.3,371.0,23.0,7.4,7.81,1.0,False,2026-05-04T08:32:40Z
089001,狗肉,肉类,其他,畜肉类及其制品,116.0,16.8,,,0.0,12.0,,0.2,0.0,1.4,47.4,140.0,52.0,2.9,3.18,0.8,True,2026-05-04T08:32:40Z
089003,骆驼掌,肉类,其他,畜肉类及其制品,310.0,72.8,0.3,2.0,0.0,26.0,0.03,,0.0,,170.6,69.0,152.0,0.3,2.81,1.0,False,2026-05-04T08:32:40Z
089002,骆驼蹄,肉类,其他,畜肉类及其制品,116.0,25.6,0.2,1.4,0.0,9.0,,,0.0,,210.3,48.0,36.0,4.0,4.81,1.0,False,2026-05-04T08:32:40Z
099001,鸽,肉类,其他,禽肉类及其制品,201.0,16.5,1.7,14.2,0.0,53.0,0.06,0.2,0.0,0.99,63.6,334.0,30.0,3.8,0.82,0.42,True,2026-05-04T08:32:40Z
099002,鹤鹑,肉类,其他,禽肉类及其制品,110.0,20.2,0.2,3.1,0.0,40.0,0.04,0.32,0.0,0.44,48.4,204.0,48.0,2.3,1.19,0.58,True,2026-05-04T08:32:40Z
089006,鹿肉 (养殖梅花鹿),肉类,其他,畜肉类及其制品,92.0,19.7,0.3,1.3,0.0,0.0,0.05,0.24,0.0,0.0,32.7,196.0,4.0,2.3,2.23,1.0,False,2026-05-04T08:32:40Z
094202,火鸡盹,肉类,火鸡,禽肉类及其制品,91.0,18.9,3.2,0.3,0.0,0.0,0.02,0.08,,,24.0,57.0,108.0,2.62,16.3,1.0,False,2026-05-04T08:32:40Z
094201,火鸡肝,肉类,火鸡,禽肉类及其制品,143.0,20.0,3.1,5.6,0.0,0.0,0.06,1.21,,,18.0,128.6,225.0,1.74,36.0,1.0,False,2026-05-04T08:32:40Z
094102,火鸡胸脯肉,肉类,火鸡,禽肉类及其制品,103.0,22.4,2.8,0.2,0.0,0.0,0.04,0.03,0.0,0.35,93.7,227.0,39.0,1.1,0.52,1.0,False,2026-05-04T08:32:40Z
094301,火鸡腿 (熟),肉类,火鸡,禽肉类及其制品,100.0,16.7,6.6,0.7,0.0,0.0,0.02,0.14,,,16.0,1071.0,161.0,2.5,13.12,0.85,True,2026-05-04T08:32:40Z
082304,咖哩牛肉干,肉类,牛,畜肉类及其制品,326.0,45.9,29.5,2.7,0.0,86.0,0.01,0.27,,15.33,2075.0,576.0,65.0,18.3,7.6,1.0,False,2026-05-04T08:32:40Z
082302,煨牛肉 (罐头),肉类,牛,畜肉类及其制品,166.0,16.7,0.1,11.0,0.0,0.0,0.04,0.09,,1.22,609.4,95.0,66.0,2.7,4.5,1.0,False,2026-05-04T08:32:40Z
082202,牛大肠,肉类,牛,畜肉类及其制品,66.0,11.0,0.4,2.3,0.0,,0.03,0.08,,,28.0,55.0,12.0,2.0,1.05,1.0,False,2026-05-04T08:32:40Z
082209,牛心,肉类,牛,畜肉类及其制品,106.0,15.4,3.1,3.5,0.0,17.0,0.26,0.39,5.0,0.19,47.9,282.0,4.0,5.9,2.41,1.0,False,2026-05-04T08:32:40Z
082210,牛百叶 (黑),肉类,牛,畜肉类及其制品,70.0,13.2,0.0,1.9,0.0,0.0,0.02,0.15,,0.0,60.6,162.0,40.0,2.1,7.03,1.0,False,2026-05-04T08:32:40Z
082111,牛肉,肉类,牛,畜肉类及其制品,193.0,17.4,3.0,12.4,0.0,0.0,0.04,0.08,0.0,0.17,,,,0.7,4.65,1.0,False,2026-05-04T08:32:40Z
082107,牛肉 (前腱),肉类,牛,畜肉类及其制品,113.0,20.3,5.1,1.3,0.0,2.0,0.04,0.18,0.0,0.38,83.1,182.0,5.0,3.2,7.61,0.95,True,2026-05-04T08:32:40Z
082106,牛肉 (前腿),肉类,牛,畜肉类及其制品,105.0,19.2,2.9,1.8,0.0,3.0,0.04,0.16,0.0,0.67,69.9,176.0,5.0,2.8,4.5,1.0,False,2026-05-04T08:32:40Z
082104,牛肉 (后腱),肉类,牛,畜肉类及其制品,98.0,20.1,2.2,1.0,0.0,3.0,0.03,0.15,0.0,0.78,85.3,182.0,5.0,4.2,3.93,0.94,True,2026-05-04T08:32:40Z
082308,牛肉 (清香),肉类,牛,畜肉类及其制品,200.0,25.8,0.0,10.7,0.0,0.0,0.02,0.09,,0.32,935.0,217.0,5.0,2.6,8.08,1.0,False,2026-05-04T08:32:40Z
082102,牛肉 (肋条),肉类,牛,畜肉类及其制品,123.0,18.6,0.0,5.4,0.0,7.0,0.06,0.13,0.0,0.37,66.6,217.0,19.0,2.7,4.05,1.0,False,2026-05-04T08:32:40Z
082307,牛肉 (酱，五香),肉类,牛,畜肉类及其制品,229.0,33.2,0.0,10.7,0.0,0.0,0.02,0.12,,1.41,926.0,327.0,11.0,3.1,13.6,1.0,False,2026-05-04T08:32:40Z
082101x,牛肉(代表值，fat9g),肉类,牛,畜肉类及其制品,160.0,,,0.5,0.0,3.0,0.04,0.11,0.0,0.68,64.1,212.0,5.0,1.8,4.7,1.0,False,2026-05-04T08:32:40Z
